proto,packets_count,total_fiat,f_pkts_num,min_fiat,min_biat,flow_packets_per_second,f_min_pkt_size,f_max_pkt_size,b_min_pkt_size,diag_step_fiat,diag_step_biat,diag_steps,tcp_syn_count,tcp_ack_count,tcp_rst_count,tcp_fin_count,tcp_urg_count,tcp_retr_count,pktiat_0,pktiat_1,pktiat_2,pktiat_7,pktiat_9,pktlen_1,pktlen_5,pktlen_6,pktlen_7,pktlen_8,pktlen_9,type
6,10,0.1748230457305908,5,0.0003299713134765,2.312660217285156e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003643035888671875,0.0001900196075439453,2.3126602172851562e-05,0.16664505004882812,66,66,393,128,66,164,0
6,10,0.1673719882965088,5,0.0004019737243652,3.1948089599609375e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036139488220214844,0.00015282630920410156,3.1948089599609375e-05,0.15744400024414062,66,66,393,128,66,164,0
6,10,0.0107519626617431,4,0.0006930828094482,2.002716064453125e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037870407104492188,0.0003199577331542969,0.00015401840209960938,0.003704071044921875,66,66,461,66,146,66,0
6,10,0.5013151168823242,5,0.0003771781921386,4.00543212890625e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036821365356445312,0.00014495849609375,4.00543212890625e-05,0.4931051731109619,66,66,393,128,66,164,0
6,10,0.1693999767303466,5,0.0030829906463623,3.1948089599609375e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003969907760620117,0.00018405914306640625,0.0001380443572998047,0.15770196914672852,66,66,393,128,66,164,0
6,10,0.219383955001831,5,0.0017449855804443,4.601478576660156e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039119720458984375,0.0001571178436279297,0.000102996826171875,0.2091519832611084,66,66,393,128,66,164,0
6,10,0.0147891044616699,4,0.0007610321044921,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004029035568237305,0.0002849102020263672,0.000225067138671875,0.003931999206542969,66,66,461,66,146,66,0
6,10,0.3138699531555176,5,0.0004858970642089,2.09808349609375e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003498077392578125,0.00011587142944335938,2.09808349609375e-05,0.30602288246154785,66,66,393,128,66,164,0
6,10,0.0090320110321044,4,0.0005900859832763,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004024028778076172,0.00040793418884277344,0.00011515617370605469,0.004099845886230469,66,66,461,66,146,66,0
6,10,0.582550048828125,5,0.0041229724884033,2.8848648071289062e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037469863891601562,0.00019216537475585938,2.8848648071289062e-05,0.5682179927825928,66,66,393,128,66,164,0
6,10,0.2729120254516601,5,0.0040011405944824,3.504753112792969e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037109851837158203,0.00015497207641601562,3.504753112792969e-05,0.26031994819641113,66,66,393,128,66,164,0
6,10,0.1389620304107666,5,0.0003590583801269,1.6927719116210938e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0040340423583984375,0.0001270771026611328,1.6927719116210938e-05,0.13024306297302246,66,66,393,128,66,164,0
6,10,0.2984499931335449,5,0.0005371570587158,5.0067901611328125e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003849029541015625,0.000392913818359375,5.0067901611328125e-05,0.2885420322418213,66,66,393,128,66,164,0
6,10,0.2014157772064209,5,0.0003609657287597,1.7881393432617188e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004030942916870117,0.0001380443572998047,1.7881393432617188e-05,0.19241595268249512,66,66,393,128,66,164,0
6,10,0.010286808013916,4,0.0006489753723144,7.867813110351562e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004030942916870117,0.00028395652770996094,0.0002589225769042969,0.003770112991333008,66,66,461,66,146,66,0
6,10,0.1890101432800293,5,0.0021560192108154,4.8160552978515625e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037050247192382812,0.00015306472778320312,4.8160552978515625e-05,0.17871713638305664,66,66,393,128,66,164,0
6,10,0.0049490928649902,4,2.2172927856445312e-05,9.059906005859377e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003637075424194336,0.00031185150146484375,2.2172927856445312e-05,0.00016117095947265625,66,1366,66,66,461,66,0
6,10,0.4020769596099853,5,0.0006020069122314,2.09808349609375e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003729104995727539,0.0002009868621826172,2.09808349609375e-05,0.3934898376464844,66,66,393,128,66,164,0
6,10,0.0126111507415771,4,0.0005629062652587,8.821487426757812e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003935098648071289,0.0003840923309326172,0.00017380714416503906,0.003715991973876953,66,66,461,66,146,66,0
6,10,0.1740040779113769,5,0.0004007816314697,1.5020370483398438e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003656148910522461,0.00014281272888183594,1.5020370483398438e-05,0.16618609428405762,66,66,393,128,66,164,0
6,10,0.2060379981994629,5,0.0003151893615722,6.318092346191406e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038781166076660156,0.00029206275939941406,0.0001239776611328125,0.19747400283813477,66,66,393,128,66,164,0
6,10,0.1752688884735107,5,0.0010750293731689,2.5033950805664062e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004169940948486328,3.504753112792969e-05,0.00019598007202148438,0.16379308700561523,66,66,393,128,66,164,0
6,10,0.1894519329071045,5,0.0005199909210205,2.5987625122070312e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003810882568359375,0.00025916099548339844,0.0005259513854980469,0.17938494682312012,66,66,393,128,66,164,0
6,10,0.0130801200866699,4,0.0008199214935302,9.059906005859377e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038771629333496094,0.0002899169921875,0.00022983551025390625,0.003720998764038086,66,66,461,66,146,66,0
6,10,0.0048940181732177,4,4.792213439941406e-05,1.0967254638671877e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037488937377929688,0.000244140625,4.792213439941406e-05,0.00013208389282226562,66,1366,66,66,461,66,0
6,10,0.0089781284332275,4,0.0008308887481689,1.0967254638671877e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004049062728881836,0.000370025634765625,0.0002110004425048828,0.003907918930053711,66,66,461,66,146,66,0
6,10,0.0085091590881347,4,0.0006678104400634,1.4066696166992188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037691593170166016,0.0002307891845703125,0.00016999244689941406,0.003525972366333008,66,66,461,66,146,66,0
6,10,0.1684200763702392,5,0.004364013671875,3.814697265625e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004008054733276367,0.0001499652862548828,3.814697265625e-05,0.15287017822265625,66,66,393,128,66,164,0
6,10,0.010599136352539,4,0.000762939453125,1.4066696166992188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003968954086303711,0.0002582073211669922,0.0002849102020263672,0.003774881362915039,66,66,461,66,146,66,0
6,10,0.0090069770812988,5,0.0002079010009765,2.47955322265625e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004023075103759766,3.504753112792969e-05,0.0003371238708496094,0.004017829895019531,66,1368,66,461,66,146,0
6,10,0.6319119930267334,5,0.0006139278411865,9.059906005859377e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003712892532348633,0.00017189979553222656,9.059906005859375e-06,0.622779130935669,66,66,393,128,66,164,0
6,10,0.1870691776275634,5,0.000370979309082,5.602836608886719e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039331912994384766,0.0014798641204833984,6.389617919921875e-05,0.17354512214660645,66,66,393,128,66,164,0
6,10,0.0095281600952148,4,0.0006630420684814,9.059906005859377e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038661956787109375,0.0002689361572265625,0.00017213821411132812,0.0036170482635498047,66,66,461,66,146,66,0
6,10,0.1960389614105224,5,0.0017390251159667,1.811981201171875e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036721229553222656,0.0002148151397705078,1.811981201171875e-05,0.1862928867340088,66,66,393,128,66,164,0
6,10,0.1918671131134033,5,0.0004868507385253,1.6927719116210938e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038080215454101562,0.0012691020965576172,1.6927719116210938e-05,0.17470097541809082,66,66,393,128,66,164,0
6,10,0.0085129737854003,4,0.0007069110870361,1.2874603271484377e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003998994827270508,0.00028014183044433594,0.0001270771026611328,0.003715038299560547,66,66,461,66,146,66,0
6,10,0.1916019916534423,5,0.0005431175231933,2.193450927734375e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038781166076660156,0.000186920166015625,2.193450927734375e-05,0.18293285369873047,66,66,393,128,66,164,0
6,10,0.0090069770812988,4,0.0007538795471191,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039310455322265625,3.3855438232421875e-05,0.00017499923706054688,0.003844022750854492,66,66,461,66,146,66,0
6,10,0.0052940845489501,4,3.0040740966796875e-05,1.2159347534179688e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038559436798095703,0.00035500526428222656,3.0040740966796875e-05,0.0001609325408935547,66,1366,66,66,461,66,0
6,10,0.6507430076599121,5,0.0003809928894042,2.193450927734375e-05,0,66,733,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004194974899291992,0.00022602081298828125,2.193450927734375e-05,0.6414310932159424,66,66,393,128,66,164,0
6,10,0.1303210258483886,5,0.0004081726074218,1.6927719116210938e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003880023956298828,0.0001659393310546875,1.6927719116210938e-05,0.12188720703125,66,66,393,128,66,164,0
6,10,0.221937894821167,5,0.0005710124969482,8.821487426757812e-06,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004144906997680664,4.696846008300781e-05,8.821487426757812e-06,0.21247291564941406,66,66,393,128,66,164,0
6,10,0.3242499828338623,5,0.0003430843353271,1.0967254638671877e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003976106643676758,0.0007259845733642578,1.0967254638671875e-05,0.31490087509155273,66,66,393,128,66,164,0
6,10,0.0086591243743896,4,0.0009260177612304,2.002716064453125e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036590099334716797,0.0003371238708496094,0.00025391578674316406,0.003407001495361328,66,66,461,66,146,66,0
6,10,0.0101220607757568,4,0.0005989074707031,2.09808349609375e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003751039505004883,0.00026988983154296875,0.00012683868408203125,0.0036008358001708984,66,66,461,66,146,66,0
6,10,0.1858301162719726,5,0.0005390644073486,6.389617919921875e-05,0,66,734,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.00391697883605957,0.0001800060272216797,6.389617919921875e-05,0.16896295547485352,66,66,393,128,66,164,0
6,10,0.009660005569458,5,0.0001659393310546,2.789497375488281e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004323005676269531,5.412101745605469e-05,0.0003180503845214844,0.004379987716674805,66,66,66,461,66,146,0
6,10,0.012308120727539,5,0.0002341270446777,1.6927719116210938e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0042629241943359375,3.0040740966796875e-05,0.00028204917907714844,0.007211208343505859,66,1368,66,461,66,146,0
6,10,0.009531021118164,4,0.0004701614379882,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039539337158203125,0.00030493736267089844,0.00015401840209960938,0.0037529468536376953,66,66,461,66,146,66,0
6,10,0.0093071460723876,4,0.0007460117340087,1.4066696166992188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004163026809692383,0.0007779598236083984,0.00025200843811035156,0.004126071929931641,66,66,461,66,146,66,0
6,10,0.0082409381866455,5,1.6927719116210938e-05,1.883506774902344e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037009716033935547,0.0003311634063720703,0.0006561279296875,0.0031898021697998047,66,66,66,461,66,146,0
6,10,0.2547860145568847,5,0.0003349781036376,3.504753112792969e-05,0,66,735,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003934144973754883,0.0001277923583984375,3.504753112792969e-05,0.2458639144897461,66,66,393,128,66,164,0
6,10,0.0132629871368408,4,0.0009949207305908,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004312992095947266,3.981590270996094e-05,0.00020694732666015625,0.00423884391784668,66,66,461,66,146,66,0
6,10,6.489994049072266,6,2.193450927734375e-05,2.789497375488281e-05,0,66,1434,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.006698131561279297,2.7894973754882812e-05,0.00013518333435058594,0.006791114807128906,66,66,704,1434,1270,66,0
6,10,0.0089068412780761,7,2.193450927734375e-05,0.0002341270446777,0,66,1434,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.005020856857299805,0.00023412704467773438,6.699562072753906e-05,0.0013229846954345703,66,1434,384,1434,484,66,0
6,10,0.0084831714630126,4,0.0006530284881591,8.821487426757812e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004353046417236328,0.0002589225769042969,0.00015997886657714844,0.003981828689575195,66,66,461,66,146,66,0
6,10,0.0084140300750732,4,0.000640869140625,6.198883056640625e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004238128662109375,2.6941299438476562e-05,0.00018906593322753906,0.0041790008544921875,66,66,461,66,146,66,0
6,10,0.0103189945220947,4,0.0005190372467041,9.059906005859377e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004130840301513672,0.0002551078796386719,0.00011515617370605469,0.0037369728088378906,66,66,461,66,146,66,0
6,10,0.0095670223236083,4,0.0006880760192871,1.5974044799804688e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003612041473388672,0.0003330707550048828,0.00019311904907226562,0.003523111343383789,66,66,461,66,146,66,0
6,10,0.010024070739746,4,0.0006141662597656,1.2159347534179688e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.004238128662109375,0.00030303001403808594,0.00016808509826660156,0.004002094268798828,66,66,461,66,146,66,0
6,10,0.0107691287994384,4,0.0006029605865478,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036711692810058594,0.0001938343048095703,9.298324584960938e-05,0.003576993942260742,66,66,461,66,146,66,0
6,10,0.0109729766845703,4,0.0008699893951416,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0040531158447265625,2.288818359375e-05,0.00015091896057128906,0.0040700435638427734,66,66,461,66,146,66,0
6,10,0.0092952251434326,4,0.0006580352783203,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037682056427001953,0.0003578662872314453,0.00015997886657714844,0.0036919116973876953,66,66,461,66,146,66,0
6,10,0.0088729858398437,5,2.09808349609375e-05,1.5020370483398438e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037050247192382812,0.00024890899658203125,0.0005340576171875,0.004055023193359375,66,66,66,461,66,146,0
6,10,0.0123100280761718,4,0.0006048679351806,2.5033950805664062e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003632068634033203,0.00024080276489257812,0.00015997886657714844,0.003495931625366211,66,66,461,66,146,66,0
6,10,0.0047309398651123,4,1.6927719116210938e-05,1.1205673217773438e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003729104995727539,0.00023794174194335938,1.6927719116210938e-05,0.00013494491577148438,66,1366,66,66,461,66,0
6,10,0.0080659389495849,4,0.0005989074707031,1.9073486328125e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038220882415771484,0.00023484230041503906,0.0001900196075439453,0.0037529468536376953,66,66,461,66,146,66,0
6,10,0.0050029754638671,4,5.698204040527344e-05,8.106231689453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038650035858154297,0.0001888275146484375,5.698204040527344e-05,0.00015497207641601562,66,1366,66,66,461,66,0
6,10,0.0078189373016357,4,0.0006039142608642,2.193450927734375e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0038759708404541016,0.00016307830810546875,0.0001277923583984375,0.003728151321411133,66,66,461,66,146,66,0
6,10,0.0117878913879394,4,0.0006039142608642,2.9087066650390625e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0037200450897216797,0.00017690658569335938,0.00014400482177734375,0.0027971267700195312,66,66,461,66,146,66,0
6,10,0.0082461833953857,5,1.5974044799804688e-05,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0035212039947509766,0.00019979476928710938,0.00045609474182128906,0.003754138946533203,66,66,66,461,66,146,0
6,10,0.00468111038208,4,2.09808349609375e-05,6.9141387939453125e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003612995147705078,0.00031495094299316406,2.09808349609375e-05,0.00012612342834472656,66,1366,66,66,461,66,0
6,10,0.0083250999450683,4,0.0005278587341308,2.09808349609375e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003906965255737305,0.0002961158752441406,0.00018095970153808594,0.0037598609924316406,66,66,461,66,146,66,0
6,10,0.0086472034454345,4,0.0006451606750488,1.2159347534179688e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0036330223083496094,0.0003299713134765625,0.0001289844512939453,0.0036377906799316406,66,66,461,66,146,66,0
6,10,0.0145320892333984,4,0.0007250308990478,8.821487426757812e-06,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003927946090698242,0.003880023956298828,0.0001800060272216797,0.003821849822998047,66,66,461,66,146,66,0
6,10,0.009610891342163,4,0.0006680488586425,2.47955322265625e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039119720458984375,0.0002818107604980469,0.00014400482177734375,0.003765106201171875,66,66,461,66,146,66,0
6,10,0.0083911418914794,4,0.0004730224609375,1.4066696166992188e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0039501190185546875,0.00022101402282714844,0.0001480579376220703,0.0035619735717773438,66,66,461,66,146,66,0
6,10,0.00850510597229,4,0.0008430480957031,1.1920928955078123e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003972053527832031,2.4080276489257812e-05,0.00012493133544921875,0.004072904586791992,66,66,461,66,146,66,0
6,10,0.0047409534454345,4,2.7179718017578125e-05,1.0967254638671877e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003606081008911133,0.00034689903259277344,2.7179718017578125e-05,0.00010800361633300781,66,1366,66,66,461,66,0
6,10,0.0176420211791992,4,0.0004570484161376,2.9087066650390625e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.0044269561767578125,5.888938903808594e-05,0.0001728534698486328,0.003942966461181641,66,66,461,66,146,66,0
6,10,0.004756212234497,4,2.312660217285156e-05,1.0013580322265623e-05,0,66,583,66,4.701142597198486,4.701088118553161,4.701142597198486,0,10,0,0,0,10,0.0,0.003809213638305664,0.00029587745666503906,2.3126602172851562e-05,0.0001361370086669922,66,1366,66,66,461,66,0
